"_id"|nombre_ws|strCategoria|strSubcategoria|strCiudad|strDescripcion
5880ab85636e564ad8d9b737|Hotel Conil Park|Alojamientos|Hoteles|Conil de la Frontera|"Es un Hotel de mediano tamaño, arquitectónicamente precioso y con unas vistas sobre la playa y el mar espectaculares. Es el típico hotel con encanto que traslada al cliente el estar en Andalucía y el estar disfrutando de un entorno relajado y precioso.Hay distintos tipos de habitaciones y su calidad está en función del precio:La habitación ECONOMY es la opción económica ideal para una o dos personas, es la más básica de menor tamaño y sin pretensiones. Está en planta baja con pequeña terraza compuesta por zona solada y pequeño jardín.La habitación ESTANDAR es una habitación cómoda y confortable, con terraza o balcón, con vistas a los jardines y senderos del hotel. Su tamaño permite la estancia de una tercera persona en cama supletoria. La habitación VISTA MAR es muy luminosa, cómoda y confortable con magníficas vistas al Océano Atlántico. Su tamaño permite la estancia de una tercera persona en cama supletoria.´El ESTUDIO dispone de una pequeña cocina independiente. Disfruta de una amplia terraza y su tamaño permite ser ocupada por 2 personas adultas y 2 niños.El BUNGALOW es un apartamento dúplex de 2 dormitorios es el alojamiento ideal para familias o para 2 parejas de amigos que complementariamente quieran disponer de un confortable salón. Pueden alojarse un máximo de 6 personas (4 adultos y 2 niños). Se componen de 2 dormitorios, salón (con sofá cama), comedor, cocina americana, 2 cuartos de baño y amplia terraza. Pueden tener vistas al mar o vistas al jardín del hotel y al parque.El Hotel Conil Park, está situado en primera línea de mar frente a la Playa de La Fontanilla. Es el Hotel de 4 * con mejores vistas al mar y el más próximo al centro de Conil a, tan sólo, 5 minutos andando. Rodeado de un parque y pinares, el hotel cuenta con amplias zonas ajardinadas. Las magníficas terrazas y piscinas tienen hamacas donde los clientes disfrutan de espectaculares vistas sobre el Océano Atlántico y sobre playas de dorada y fina arena. Hotel cierra por temporada de noviembre a marzo, consulte fechas concretas.Habitaciones:Las habitaciones y apartamentos son muy luminosos, están cómodamente amueblados en estilo andaluz y equipados con TV LCD 32"".Servicios:Wifi gratuito en todo el hotel. Piscina exterior y piscina infantil. Pista de Padel y amplio Parking subterráneo."
5880ab85636e564ad8d9b73a|Hotel Carmen|Alojamientos|Hoteles|La Cala de Mijas|Hotel con encanto situado en La Cala de Mijas, en pleno corazón de la Costa del Sol. Ideal para descansar y disfrutar una agradable estancia. También pueden disfrutar de nuestra Cafetería Hotel Carmen abierta al público.
5880ab85636e564ad8d9b73b|Hotel Utopia|Alojamientos|Hoteles|Benalup-Casas Viejas|Utopía es más que un hotel con encanto y de 4 estrellas. Es el encuentro con el espíritu de las vanguardias de los años 30. Es un lugar de culto, de ocio, gastronomía y cultura. Es una cita obligada en el sur, cerca del mar. Cada una de sus 16 Estancias desarrolla un tema de la vida cotidiana de los años treinta en el mundo. Por su calidad y originalidad es el único hotel de Cádiz con la distinción de tres casitas en rojo de la prestigiosa Guía Michelín.
5880ab85636e564ad8d9b73d|Hotel Castellar|Alojamientos|Hoteles|Castellar de la Frontera|El Hotel Castellar ofrece 74 habitaciones extraordinarias y elegantes, además de un acogedor bar y restaurante cuya prestigiosa cocina se enorgullece de ofrecer la magia de la deliciosa gastronomía andaluza. Cuenta con gimnasio, zona Wellness, 2 pistas de tenis de césped artificial, parking exterior gratuito y garaje subterráneo (de pago).Con su paradisíaco entorno, el Hotel Castellar es el lugar ideal para la celebración de cualquier tipo de evento (Congresos, convenciones, celebraciones sociales, etc…). Los recursos técnicos, los servicios y la minuciosa atención personalizada del personal del hotel garantizarán el éxito de su evento. Una visita al Hotel Castellar será especial en todos sus aspectos. Podrá disfrutar de las sensaciones creadas por nuestra ubicación y nuestro espacio impecablemente diseñado.
5880ab85636e564ad8d9b73e|Balcon de Competa Hotel y Bungalows|Alojamientos|Hoteles|Cómpeta|Es un hotel de 3 estrellas y apartamentos de 1 llave, con ambiente familiar y piscina. Hay posibilidad de elegir entre:Habitaciones dobles o individuales, con balcon o sin balcon y apartamentos. Disfruta de las vistas de las montañas y todo el valle hasta el mar mediterraneo.Las habitaciones son espaciosas y acogedoras; su decoración es tipica Española
5880ab85636e564ad8d9b741|Hesperia Sevilla|Alojamientos|Hoteles|Sevilla|El Hesperia Sevilla tiene cuatro estrellas y es uno de los hoteles clásicos de Sevilla, con una ubicación ideal tanto para viajeros de negocios como para turistas, cerca de las principales áreas de compras de la ciudad y a sólo cinco minutos del hermoso centro histórico de la capital de Andalucía.
5880ab85636e564ad8d9b744|Hotel Mirador Arabeluj|Alojamientos|Hoteles|Granada|Mirador Arabeluj, es un hotel mirador, con esplendidas vistas panorámicas a Granada ciudad desde todas y cada una de sus habitaciones.Es un edificio totalmente nuevo situado en un lugar privilegiado junto a la Alhambra, cuidando hasta el último detalle para convertir la estancia del viajero en un lugar inolvidable y de ensueño.El visitante podrá sentir la paz que le ofrece el entorno y apreciar desde éste balcón un silencioso mirador donde verá una panorámica de la ciudad espectacular, en la cima del Realejo, barrio colindante tanto a la ciudad como a la Alhambra.Desde su terraza mirador nos sensibilizaremos con fantásticos amaneceres y atardeceres traduciendose en un verdadero lujo para los sentidos. Su situación es ideal por su cercanía al Majestuoso monumento de la Alhambra a tan sólo 5 minutos a pie, y muy bien comunicado para ir caminando hasta el centro de la ciudad y disfrutar de la gastronomía y sus costumbres.
5880ab85636e564ad8d9b747|Hotel HO Ciudad de Jaen|Alojamientos|Hoteles|Jaén|El Hotel HO Ciudad de Jaén **** se enmarca en una ubicación inmejorable a la entrada de la Ciudad, con fácil acceso a las principales vías de comunicación, ideal para viajes de negocios, placer, reuniones de empresas o concentraciones deportivas, con impresionantes vistas de la ciudad y Sierra Mágina. HO Ciudad de Jaén, cuenta con 122 habitaciones amplias y confortables, todas con terraza individual, TV plana 32”, con servicios gratuitos como Wifi, Minibar, HO Ciudad Deportiva (Fútbol, Pádel, tenis, Gimnasio, Sauna, Baño Turco, Jacuzzi, Piscina-temporada de verano-)Además Cuenta con servicio de Habitaciones-Cafetería-Restaurante, con una elaborada cocina tradicional jiennense.Parking privado videovigilado gratuito para todos nuestros clientes HO.
5880ab85636e564ad8d9b748|Best Sabinal|Alojamientos|Hoteles|Roquetas de Mar|El Hotel Best Sabinal tiene una ubicación privilegiada, situado en una de las playas más bonitas de la costa de Almería y a la vez en el centro de Roquetas de Mar.
5880ab85636e564ad8d9b74a|CASONA DEL DUENDE|Alojamientos|Hoteles|Alájar|Casona Del Duende es una elegante casa rural de categoría superior situada en Alájar, en la reserva natural de Sierra de Aracena y Picos de Aroche. La zona es ideal para practicar diferentes actividades, como equitación, observación de aves y senderismo etc. Ofrece una zona común con chimenea, habitaciones con baño privado, TV, calefacción y conexión Wi-Fi gratuita en todas las instalaciones.
5880ab85636e564ad8d9b74b|Las Aguas de Arbuniel|Alojamientos|Hoteles|Arbuniel|Este complejo turístico se encuentra enclavado junto al Parque Natural de Sierra Mágina. Independientemente de su enclave privilegiado, mezcla de multitud de contrastes, destaca el agua como actor principal,el cual condiciona el entorno, la propia distribución y diseño de las estructuras ornamentales y ajardinadas, que le dan una identidad propia y distintas del resto de instalaciones hoteleras de nuestra provincia.
5880ab85636e564ad8d9b74c|Globales Pueblo Andaluz|Alojamientos|Hoteles|San Pedro de Alcántara|Un lugar que nos hará disfrutar de toda la belleza del sur, su cercanía a Sevilla, Granada, Córdoba y Marbella, le convierten en destino perfecto de sensaciones a compartir con amigos y amigas o en familia.Situado entre San Pedro de Alcántara y Marbella, a tan sólo 24 km de Estepona, a 45 km de Ronda y a sólo 3 km del famoso Puerto Banús. Reformado en el 2008.211 habitaciones con aire acondicionado (bajo petición), caja fuerte de alquiler, baño, ducha, WC. 1 piscina para adultos/as, 1 piscina infantil, bar piscina, restaurante buffet, snack bar, cena temática 3 veces por semana, show flamenco, resumiendo, una oferta magnífica pensada para todas las edades. Gran oferta complementaria e inmejorable para la práctica del golf.
5880ab85636e564ad8d9b74d|La Casa del Maestro|Alojamientos|Hoteles|Sevilla|Esta casa es un homenaje al Niño Ricardo, un homenaje a los que aman los goces simples y hermosos de la vida, un homenaje a la buena música y, sobre todo, un homenaje a los que aman Sevilla.La que fue la casa del Maestro de la guitarra flamenca, Niño Ricardo, es una típica casa-patio del siglo XIX que fue primeramente rehabilitada y ampliada por el propio maestro en los 60 para posteriormente ser rehabilitada y adaptada por su familia para su uso actual de Hotel.Las once habitaciones se desarrollan alrededor del patio central, cada una de ellas tiene un motivo decorativo diferente inspirado en un tema musical del Maestro... once composiciones, once historias diferentes.Desde el patio del Hotel podemos acceder al salón o a la biblioteca de La Casa, donde disfrutarán de una buena lectura, de un buen desayuno, de una copa o de una buena charla.En la última planta del Hotel encontramos la azotea en la que nuestros invitados pueden dejar volar su imaginación… el desayuno, una cena, una copa, un libro... pero ten cuidado... La Giralda nos vigila!!!
5880ab85636e564ad8d9b750|Hotel Madrid de Sevilla|Alojamientos|Hoteles|Sevilla|El Hotel Madrid de Sevilla, recientemente reformado, se encuentra situado en un lugar privilegiado, en pleno centro de Sevilla, donde podrá disfrutar de una estancia tranquila en nuestras acogedoras habitaciones a un buen precio.Su ubicación privilegiada no sólo le permite conocer los lugares típicos de Sevilla con un agradable paseo a pie, también le acercamos a la cultura andaluza a través de diversas exposiciones culturales en nuestra planta baja.Sus 21 habitaciones, todas exteriores, se encuentran decoradas con un estilo minimalista y suelos de parquet, cuentan con baño completo, climatización frio/calor y canales internacionales.Además disponemos de cafeteria y salón de ocio además de Wifi Gratuito en todo el edificio.Deje su vehículo en un aparcamiento concertado a 50 metros de distancia y alquile directamente en el hotel un bicicleta para realizar sus visitas por la ciudad.Nuestro personal de recepción le guiará por las mejores rutas sevillanas o los mejores restaurantes y bares para comer y tapear, 24 horas al día, los 365 días del año.
5880ab85636e564ad8d9b75a|Villa Erina Park Hotel|Alojamientos|Hoteles|Manilva|Un pequeño Hotel con encanto enclavado en Manilva, Costa del Sol, a tan sólo 45 minutos del aeropuerto de Málaga, 25 minutos de Marbella y su emblemático Puerto Banús, así como de la glamurosa Sotogrande. También situado muy cerca de lugares de montaña con mucho encanto.Los dueños, Erina y Romeo, han ideado cada detalle con el fin de convertir sus vacaciones en un momento inolvidable, poniendo a su disposición una exclusiva selección de servicios, enmarcados en un magnífico entorno. Déjese seducir por las especialidades que proponemos.Es un hotel boutique de 18 habitaciones, con un ambiente relajante en el campo. A 300 metros de distancia de la playa, pudiendo disfrutar de nuestro club de playa Romeo`s Bahia Beach.Todas las habitaciones están decoradas con encanto, tienen aire acondicionado f/c, televisión de pantalla plana, caja fuerte y en el baño ducha de hidromasaje, secador, zapatillas y productos de aseo gratuitos. Prueben una estancia espectacular con la posibilidad de excursiones marítimas, campos de golf y muchas actividades con descuentos propios para nuestros huéspedes.
5880ab85636e564ad8d9b75c|Sacristia de Santa Ana|Alojamientos|Hoteles|Sevilla|Este edificio del siglo XVIII está situado en la animada Plaza de la Alameda, en el casco antiguo de Sevilla. Dispone de recepción las 24 horas y habitaciones elegantes con conexión Wi-Fi gratuita y TV vía satélite de pantalla plana.Las habitaciones del Sacristía de Santa Ana cuentan con aire acondicionado y suelo de parqué, y tienen una decoración de estilo clásico. También incluyen escritorio y baño privado.Todos los días, el establecimiento sirve desayuno bufé, además de cocina mediterránea con toques modernos. Se ofrece café gratuito durante todo el día.
5880ab85636e564ad8d9b75f|Marconfort Beach Club Hotel|Alojamientos|Hoteles|Torremolinos|Marconfort Beach Club Hotel se encuentra en el paseo marítimo de Torremolinos y destaca por tener un régimen Todo Incluido. Cuenta con tres piscinas exteriores y acceso directo a la playa de Playamar. Las habitaciones son todas amplias y luminosas, con vistas panorámicas y balcón con mobiliario, así como un baño con secador de pelo. También ofrece TV vía satélite con canales internacionales, servicio de caja fuerte y acceso WiFi gratuito. El complejo ofrece un amplio abanico de animaciones nocturnas y diurnas. Cuenta con terraza con tumbonas junto a las piscinas, así como gimnasio, piscina climatizada, sauna y jacuzzi (abiertos según temporada). Dispone también de un parque infantil, una sala de juegos con billar y dardos, un minigolf y un servicio gratuito de bicicletas. El restaurante buffet ofrece una gran variedad de especialidades, como un rincón italiano, un rincón kebab, comida internacional y en vivo, así como una zona reservada para sólo adultos. Además, el hotel cuenta con dos bares, uno de ellos junto a la piscina. El servicio de recepción es de 24 horas y ofrece un mostrador de información turística con servicio de alquiler de coches y excursiones. El hotel se encuentra a dos kms del centro de Torremolinos y a cuatro kms del aeropuerto de Málaga. Además, ofrece un alquiler de bicicletas y coches, aparte del aparcamiento gratuito a su alrededor.
